2019-04-01 12:36:51,919 [Worker-17] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: ndms_system:kndcs:1.0.0 @ D:\Demo\GitServer\ndms_app\kndcs\pom.xml.
2019-04-11 09:57:15,330 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:cxf-rt-bindings-soap:jar:3.1.9 is missing, no dependency information available
2019-04-11 09:57:15,345 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:cxf-rt-bindings-xml:jar:3.1.9 is missing, no dependency information available
2019-04-11 09:57:15,359 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:cxf-rt-databinding-jaxb:jar:3.1.9 is missing, no dependency information available
2019-04-11 09:57:15,374 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:cxf-rt-frontend-simple:jar:3.1.9 is missing, no dependency information available
2019-04-11 09:57:15,400 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:cxf-rt-ws-addr:jar:3.1.9 is missing, no dependency information available
2019-04-11 09:57:15,421 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:cxf-rt-wsdl:jar:3.1.9 is missing, no dependency information available
2019-04-11 09:57:15,438 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:cxf-rt-ws-policy:jar:3.1.9 is missing, no dependency information available
2019-04-11 09:57:15,455 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:cxf-rt-frontend-jaxws:jar:3.1.9 is missing, no dependency information available
2019-04-11 09:57:15,470 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:cxf-rt-transports-http:jar:3.1.9 is missing, no dependency information available
2019-04-11 09:57:15,485 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:woodstox-core-asl:jar:4.2.0 is missing, no dependency information available
2019-04-11 09:57:15,504 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:stax2-api:jar:3.1.4 is missing, no dependency information available
2019-04-11 09:57:15,522 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:neethi:jar:3.0.3 is missing, no dependency information available
2019-04-11 09:57:15,540 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:wsdl4j:jar:1.6.3 is missing, no dependency information available
2019-04-11 09:57:15,558 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:xml-resolver:jar:1.2 is missing, no dependency information available
2019-04-11 09:57:15,575 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:xmlschema-core:jar:2.2.1 is missing, no dependency information available
2019-04-11 09:57:15,588 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:jaxb-core:jar:2.2.11 is missing, no dependency information available
2019-04-11 09:57:15,605 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:jaxb-impl:jar:2.2.11 is missing, no dependency information available
2019-04-11 09:57:15,622 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:velocity:jar:1.7 is missing, no dependency information available
2019-04-11 09:57:15,646 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:ccavutil:jar:1.0.0 is missing, no dependency information available
2019-04-11 09:57:15,661 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:iaikPkcs11Wrapper:jar:1.0.0 is missing, no dependency information available
2019-04-11 09:57:15,676 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:pdfbox-app:jar:2.0.8 is missing, no dependency information available
2019-04-11 09:57:15,690 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:ttswfs:jar:1.0.0 is missing, no dependency information available
2019-04-11 09:57:17,799 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-04-11 09:57:17,816 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 459 resources to D:\Demo\GitServer\ndms_app\kndcs/target/classes
2019-04-11 09:57:27,069 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources to D:\Demo\GitServer\ndms_app\kndcs/target/classes/spring
2019-04-11 09:57:27,101 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource to D:\Demo\GitServer\ndms_app\kndcs/target/classes
2019-04-11 09:57:27,116 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 459 resources to D:\Demo\GitServer\ndms_app\kndcs/target/kndcs-1.0.0/WEB-INF/classes
2019-04-11 09:57:33,331 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources to D:\Demo\GitServer\ndms_app\kndcs/target/kndcs-1.0.0/WEB-INF/classes/spring
2019-04-11 09:57:33,357 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource to D:\Demo\GitServer\ndms_app\kndcs/target/kndcs-1.0.0/WEB-INF/classes
2019-04-11 09:57:33,376 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-04-11 09:57:33,376 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Demo\GitServer\ndms_app\kndcs\src\test\resources
2019-04-11 09:59:11,391 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-04-11 09:59:11,431 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 459 resources to D:\Demo\GitServer\ndms_app\kndcs/target/classes
2019-04-11 09:59:17,629 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources to D:\Demo\GitServer\ndms_app\kndcs/target/classes/spring
2019-04-11 09:59:17,647 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource to D:\Demo\GitServer\ndms_app\kndcs/target/classes
2019-04-11 09:59:17,677 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 459 resources to D:\Demo\GitServer\ndms_app\kndcs/target/kndcs-1.0.0/WEB-INF/classes
2019-04-11 09:59:24,100 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources to D:\Demo\GitServer\ndms_app\kndcs/target/kndcs-1.0.0/WEB-INF/classes/spring
2019-04-11 09:59:24,131 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource to D:\Demo\GitServer\ndms_app\kndcs/target/kndcs-1.0.0/WEB-INF/classes
2019-04-11 09:59:24,147 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-04-11 09:59:24,148 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Demo\GitServer\ndms_app\kndcs\src\test\resources
2019-04-11 10:27:53,365 [Worker-33] INFO  o.e.m.i.launch.MavenLaunchDelegate - D:\Demo\GitServer\ndms_app\kndcs
2019-04-11 10:27:53,365 [Worker-33] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B -s D:\KMI_NDMS\maven\settings.xml clean
2019-04-11 11:01:16,875 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:spring-beans:jar:4.2.3 is missing, no dependency information available
2019-04-11 11:01:16,901 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:spring-context:jar:4.2.3 is missing, no dependency information available
2019-04-11 11:01:16,917 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:spring-core:jar:4.2.3 is missing, no dependency information available
2019-04-11 11:01:16,943 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:spring-web:jar:4.2.3 is missing, no dependency information available
2019-04-11 11:01:16,962 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:spring-webmvc:jar:4.2.3 is missing, no dependency information available
2019-04-11 11:01:16,984 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:spring-tx:jar:4.2.3 is missing, no dependency information available
2019-04-11 11:01:17,007 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:spring-jdbc:jar:4.2.3 is missing, no dependency information available
2019-04-11 11:01:17,040 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:commons-beanutils:jar:1.9.1 is missing, no dependency information available
2019-04-11 11:01:17,062 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:commons-collections:jar:3.2.1 is missing, no dependency information available
2019-04-11 11:01:17,077 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:commons-httpclient:jar:3.1 is missing, no dependency information available
2019-04-11 11:01:17,094 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:commons-io:jar:2.4 is missing, no dependency information available
2019-04-11 11:01:17,109 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:commons-lang:jar:2.6 is missing, no dependency information available
2019-04-11 11:01:17,125 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:commons-logging:jar:1.2 is missing, no dependency information available
2019-04-11 11:01:17,142 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:commons-net:jar:3.3 is missing, no dependency information available
2019-04-11 11:01:17,157 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:commons-lang3:jar:3.3.2 is missing, no dependency information available
2019-04-11 11:01:17,184 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:aspectjrt:jar:1.8.6 is missing, no dependency information available
2019-04-11 11:01:17,201 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:bcprov-jdk16:jar:1.46 is missing, no dependency information available
2019-04-11 11:01:17,217 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:gson:jar:2.8.0 is missing, no dependency information available
2019-04-11 11:01:17,242 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:jasypt:jar:1.9.2 is missing, no dependency information available
2019-04-11 11:01:17,258 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:javax_servlet_final:jar:3.0 is missing, no dependency information available
2019-04-11 11:01:17,274 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:jsch:jar:0.1.53 is missing, no dependency information available
2019-04-11 11:01:17,291 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:json-simple:jar:1.1 is missing, no dependency information available
2019-04-11 11:01:17,309 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:log4j-core:jar:2.9.1 is missing, no dependency information available
2019-04-11 11:01:17,339 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:log4j-api:jar:2.9.1 is missing, no dependency information available
2019-04-11 11:01:17,364 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:log4j-slf4j-impl:jar:2.9.1 is missing, no dependency information available
2019-04-11 11:01:17,390 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:oracle:jar:11 is missing, no dependency information available
2019-04-11 11:01:17,450 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:junit:jar:4.12 is missing, no dependency information available
2019-04-11 11:01:17,473 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:hamcrest-core:jar:1.3 is missing, no dependency information available
2019-04-11 11:01:17,496 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:mybatis:jar:3.2.1 is missing, no dependency information available
2019-04-11 11:01:17,518 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:mybatis-spring:jar:1.3.1 is missing, no dependency information available
2019-04-11 11:01:17,538 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:httpclient:jar:4.5.3 is missing, no dependency information available
2019-04-11 11:01:17,557 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:httpcore:jar:4.5.3 is missing, no dependency information available
2019-04-11 11:01:17,616 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:hibernate-validator:jar:5.1.3 is missing, no dependency information available
2019-04-11 11:01:17,633 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:validation-api:jar:1.1.0.Final is missing, no dependency information available
2019-04-11 11:01:17,672 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:spring-aop:jar:4.2.3 is missing, no dependency information available
2019-04-11 11:01:17,693 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:spring-context-support:jar:4.2.3 is missing, no dependency information available
2019-04-11 11:01:17,712 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:spring-expression:jar:4.2.3 is missing, no dependency information available
2019-04-11 11:01:17,730 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:spring-oxm:jar:4.2.3 is missing, no dependency information available
2019-04-11 11:01:17,749 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:spring-websocket:jar:4.2.3 is missing, no dependency information available
2019-04-11 11:01:17,769 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:spring-messaging:jar:4.2.3 is missing, no dependency information available
2019-04-11 11:01:17,789 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:spring-jms:jar:4.2.3 is missing, no dependency information available
2019-04-11 11:01:17,807 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:spring-security-core:jar:4.1.1 is missing, no dependency information available
2019-04-11 11:01:17,826 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:spring-security-messaging:jar:4.1.1 is missing, no dependency information available
2019-04-11 11:01:17,855 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:spring-security-web:jar:4.1.1 is missing, no dependency information available
2019-04-11 11:01:17,875 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:spring-security-config:jar:4.1.1 is missing, no dependency information available
2019-04-11 11:01:17,892 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:spring-security-taglibs:jar:4.1.1 is missing, no dependency information available
2019-04-11 11:01:17,910 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:spring-security-acl:jar:4.1.1 is missing, no dependency information available
2019-04-11 11:01:17,925 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:slf4j-api:jar:1.7.25 is missing, no dependency information available
2019-04-11 11:01:17,949 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:log4jdbc-remix:jar:0.2.7 is missing, no dependency information available
2019-04-11 11:01:17,965 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:jackson-core:jar:2.9.0 is missing, no dependency information available
2019-04-11 11:01:17,980 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:jackson-databind:jar:2.9.0 is missing, no dependency information available
2019-04-11 11:01:17,995 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:jackson-annotations:jar:2.9.0 is missing, no dependency information available
2019-04-11 11:01:18,010 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:egovframework.rte.fdl.idgnr:jar:3.5.0 is missing, no dependency information available
2019-04-11 11:01:18,024 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:egovframework.rte.fdl.cmmn:jar:3.5.0 is missing, no dependency information available
2019-04-11 11:01:18,040 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:poi-ooxml:jar:3.8 is missing, no dependency information available
2019-04-11 11:01:18,062 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:poi-ooxml-schemas:jar:3.8 is missing, no dependency information available
2019-04-11 11:01:18,076 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:poi:jar:3.8 is missing, no dependency information available
2019-04-11 11:01:18,091 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:jxls:jar:2.4.0 is missing, no dependency information available
2019-04-11 11:01:18,104 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:jxls-poi:jar:1.0.11 is missing, no dependency information available
2019-04-11 11:01:18,119 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:jxls-jexcel:jar:1.0.6 is missing, no dependency information available
2019-04-11 11:01:18,133 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:jxl:jar:2.6.12 is missing, no dependency information available
2019-04-11 11:01:18,147 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:jasypt:jar:1.9.2 is missing, no dependency information available
2019-04-11 11:01:18,164 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:spring-mobile-device:jar:1.1.5.RELEASE is missing, no dependency information available
2019-04-11 11:01:18,179 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:mybatis:jar:3.4.5 is missing, no dependency information available
2019-04-11 11:01:18,194 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:aopalliance:jar:1.0 is missing, no dependency information available
2019-04-11 11:01:18,208 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:aspectjrt:jar:1.8.6 is missing, no dependency information available
2019-04-11 11:01:18,223 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:aspectjweaver:jar:1.8.6 is missing, no dependency information available
2019-04-11 11:01:18,246 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:commons-dbcp:jar:1.4 is missing, no dependency information available
